TensorBoard is not installed; continuing without tensorboard logging.
Using cpu device
========================================================================
  Shepherding RL v3 – Recurrent PPO
  Run name         : recurrent_seed0
  Seed             : 0
  Scenario         : train
  Parallel envs    : 12
  Total timesteps  : 1,000,000
========================================================================
---------------------------------
| curriculum/        |          |
|    stage                | 0           |
| rollout/                |             |
|    ep_len_mean          | 670         |
|    ep_rew_mean          | 653         |
| time/                   |             |
|    fps                  | 241         |
|    iterations           | 9           |
|    time_elapsed         | 114         |
|    total_timesteps      | 27648       |
| train/                  |             |
|    approx_kl            | 0.019068252 |
|    clip_fraction        | 0.199       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.81       |
|    explained_variance   | 0.869       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0331     |
|    n_updates            | 80          |
|    policy_gradient_loss | -0.0217     |
|    std                  | 0.985       |
|    value_loss           | 0.0163      |
| validation/             |             |
|    episode_length       | 700         |
|    fraction_at_goal     | 0           |
|    mean_dist_to_goal    | 9.09        |
|    success_rate         | 0           |
-----------------------------------------
[Step    30720] SR=0.053 | FracGoal=0.121 | Ret=652.91 | Vis=0.39 | Prog=0.027 | CollEvt=42.66 | Stage=0.00
------------------------------------------
| curriculum/               |            |
|    stage                  | 0          |
| research/                 |            |
|    collision_count        | 89.1       |
|    collision_event_count  | 42.7       |
|    curriculum_stage       | 0          |
|    episode_length         | 670        |
|    episode_return         | 653        |
|    fraction_at_goal       | 0.121      |
|    reward_collision       | -0.0144    |
|    reward_progress        | 0.027      |
|    reward_zero_visibility | -0.104     |
|    stray_count            | 0          |
|    success_rate           | 0.0526     |
|    visibility_ratio       | 0.392      |
| rollout/                  |            |
|    ep_len_mean            | 670        |
|    ep_rew_mean            | 653        |
| time/                     |            |
|    fps                    | 218        |
|    iterations             | 10         |
|    time_elapsed           | 140        |
|    total_timesteps        | 30720      |
| train/                    |            |
|    approx_kl              | 0.02247683 |
|    clip_fraction          | 0.23       |
|    clip_range             | 0.2        |
|    entropy_loss           | -2.8       |
|    explained_variance     | 0.806      |
|    learning_rate          | 0.0003     |
|    loss                   | -0.00813   |
|    n_updates              | 90         |
|    policy_gradient_loss   | -0.0224    |
|    std                    | 0.978      |
|    value_loss             | 0.0337     |
------------------------------------------
-----------------------------------------
| curriculum/             |             |
|    stage                | 0           |
| rollout/                |             |
|    ep_len_mean          | 676         |
|    ep_rew_mean          | 672         |
| time/                   |             |
|    fps                  | 233         |
|    iterations           | 11          |
|    time_elapsed         | 144         |
|    total_timesteps      | 33792       |
| train/                  |             |
|    approx_kl            | 0.021341586 |
|    clip_fraction        | 0.19        |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.79       |
|    explained_variance   | 0.686       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.044      |
|    n_updates            | 100         |
|    policy_gradient_loss | -0.025      |
|    std                  | 0.976       |
|    value_loss           | 0.0231      |
-----------------------------------------
[Step    36864] SR=0.077 | FracGoal=0.133 | Ret=658.55 | Vis=0.44 | Prog=0.034 | CollEvt=41.19 | Stage=0.00
-------------------------------------------
| curriculum/               |             |
|    stage                  | 0           |
| research/                 |             |
|    collision_count        | 87.1        |
|    collision_event_count  | 41.2        |
|    curriculum_stage       | 0           |
|    episode_length         | 655         |
|    episode_return         | 659         |
|    fraction_at_goal       | 0.133       |
|    reward_collision       | -0.0142     |
|    reward_progress        | 0.0344      |
|    reward_zero_visibility | -0.089      |
|    stray_count            | 0.192       |
|    success_rate           | 0.0769      |
|    visibility_ratio       | 0.441       |
| rollout/                  |             |
|    ep_len_mean            | 655         |
|    ep_rew_mean            | 659         |
| time/                     |             |
|    fps                    | 215         |
|    iterations             | 12          |
|    time_elapsed           | 170         |
|    total_timesteps        | 36864       |
| train/                    |             |
|    approx_kl              | 0.026304588 |
|    clip_fraction          | 0.259       |
|    clip_range             | 0.2         |
|    entropy_loss           | -2.78       |
|    explained_variance     | 0.705       |
|    learning_rate          | 0.0003      |
|    loss                   | -0.0305     |
|    n_updates              | 110         |
|    policy_gradient_loss   | -0.0181     |
|    std                    | 0.968       |
|    value_loss             | 0.0353      |
-------------------------------------------
-----------------------------------------
| curriculum/             |             |
|    stage                | 0           |
| rollout/                |             |
|    ep_len_mean          | 655         |
|    ep_rew_mean          | 659         |
| time/                   |             |
|    fps                  | 217         |
|    iterations           | 13          |
|    time_elapsed         | 183         |
|    total_timesteps      | 39936       |
| train/                  |             |
|    approx_kl            | 0.023754226 |
|    clip_fraction        | 0.229       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.77       |
|    explained_variance   | 0.646       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0421     |
|    n_updates            | 120         |
|    policy_gradient_loss | -0.0249     |
|    std                  | 0.97        |
|    value_loss           | 0.0454      |
-----------------------------------------
[Step    43008] SR=0.098 | FracGoal=0.149 | Ret=680.34 | Vis=0.45 | Prog=0.033 | CollEvt=41.30 | Stage=0.00
-------------------------------------------
| curriculum/               |             |
|    stage                  | 0           |
| research/                 |             |
|    collision_count        | 87.3        |
|    collision_event_count  | 41.3        |
|    curriculum_stage       | 0           |
|    episode_length         | 659         |
|    episode_return         | 680         |
|    fraction_at_goal       | 0.149       |
|    reward_collision       | -0.0142     |
|    reward_progress        | 0.0334      |
|    reward_zero_visibility | -0.086      |
|    stray_count            | 0.164       |
|    success_rate           | 0.0984      |
|    visibility_ratio       | 0.446       |
| rollout/                  |             |
|    ep_len_mean            | 659         |
|    ep_rew_mean            | 680         |
| time/                     |             |
|    fps                    | 229         |
|    iterations             | 14          |
|    time_elapsed           | 187         |
|    total_timesteps        | 43008       |
| train/                    |             |
|    approx_kl              | 0.037581075 |
|    clip_fraction          | 0.269       |
|    clip_range             | 0.2         |
|    entropy_loss           | -2.77       |
|    explained_variance     | 0.814       |
|    learning_rate          | 0.0003      |
|    loss                   | -0.0438     |
|    n_updates              | 130         |
|    policy_gradient_loss   | -0.0239     |
|    std                    | 0.961       |
|    value_loss             | 0.0154      |
-------------------------------------------
-----------------------------------------
| curriculum/             |             |
|    stage                | 0           |
| rollout/                |             |
|    ep_len_mean          | 652         |
|    ep_rew_mean          | 682         |
| time/                   |             |
|    fps                  | 213         |
|    iterations           | 15          |
|    time_elapsed         | 216         |
|    total_timesteps      | 46080       |
| train/                  |             |
|    approx_kl            | 0.022928096 |
|    clip_fraction        | 0.213       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.75       |
|    explained_variance   | 0.799       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0378     |
|    n_updates            | 140         |
|    policy_gradient_loss | -0.0238     |
|    std                  | 0.95        |
|    value_loss           | 0.0425      |
-----------------------------------------
[Step    49152] SR=0.134 | FracGoal=0.194 | Ret=684.64 | Vis=0.46 | Prog=0.038 | CollEvt=40.45 | Stage=0.00
-------------------------------------------
| curriculum/               |             |
|    stage                  | 0           |
| research/                 |             |
|    collision_count        | 85.2        |
|    collision_event_count  | 40.4        |
|    curriculum_stage       | 0           |
|    episode_length         | 649         |
|    episode_return         | 685         |
|    fraction_at_goal       | 0.194       |
|    reward_collision       | -0.0142     |
|    reward_progress        | 0.0379      |
|    reward_zero_visibility | -0.0825     |
|    stray_count            | 0.149       |
|    success_rate           | 0.134       |
|    visibility_ratio       | 0.456       |
| rollout/                  |             |
|    ep_len_mean            | 649         |
|    ep_rew_mean            | 685         |
| time/                     |             |
|    fps                    | 205         |
|    iterations             | 16          |
|    time_elapsed           | 239         |
|    total_timesteps        | 49152       |
| train/                    |             |
|    approx_kl              | 0.024267498 |
|    clip_fraction          | 0.231       |
|    clip_range             | 0.2         |
|    entropy_loss           | -2.73       |
|    explained_variance     | 0.608       |
|    learning_rate          | 0.0003      |
|    loss                   | -0.0494     |
|    n_updates              | 150         |
|    policy_gradient_loss   | -0.0269     |
|    std                    | 0.945       |
|    value_loss             | 0.026       |
-------------------------------------------
[validation @ 50,016] SR=0.083 | FracGoal=0.129 | MeanDist=5.60 | best=0.129
-----------------------------------------
| curriculum/             |             |
|    stage                | 0           |
| rollout/                |             |
|    ep_len_mean          | 654         |
|    ep_rew_mean          | 707         |
| time/                   |             |
|    fps                  | 192         |
|    iterations           | 17          |
|    time_elapsed         | 271         |
|    total_timesteps      | 52224       |
| train/                  |             |
|    approx_kl            | 0.021776848 |
|    clip_fraction        | 0.235       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.72       |
|    explained_variance   | 0.547       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0292     |
|    n_updates            | 160         |
|    policy_gradient_loss | -0.0207     |
|    std                  | 0.937       |
|    value_loss           | 0.0348      |
| validation/             |             |
|    episode_length       | 662         |
|    fraction_at_goal     | 0.129       |
|    mean_dist_to_goal    | 5.6         |
|    success_rate         | 0.0833      |
-----------------------------------------
[Step    55296] SR=0.141 | FracGoal=0.199 | Ret=704.58 | Vis=0.47 | Prog=0.038 | CollEvt=40.86 | Stage=0.00
-------------------------------------------
| curriculum/               |             |
|    stage                  | 0           |
| research/                 |             |
|    collision_count        | 89.1        |
|    collision_event_count  | 40.9        |
|    curriculum_stage       | 0           |
|    episode_length         | 649         |
|    episode_return         | 705         |
|    fraction_at_goal       | 0.199       |
|    reward_collision       | -0.0145     |
|    reward_progress        | 0.0383      |
|    reward_zero_visibility | -0.0757     |
|    stray_count            | 0.154       |
|    success_rate           | 0.141       |
|    visibility_ratio       | 0.473       |
| rollout/                  |             |
|    ep_len_mean            | 649         |
|    ep_rew_mean            | 705         |
| time/                     |             |
|    fps                    | 187         |
|    iterations             | 18          |
|    time_elapsed           | 294         |
|    total_timesteps        | 55296       |
| train/                    |             |
|    approx_kl              | 0.022649145 |
|    clip_fraction          | 0.211       |
|    clip_range             | 0.2         |
|    entropy_loss           | -2.71       |
|    explained_variance     | 0.841       |
|    learning_rate          | 0.0003      |
|    loss                   | -0.0288     |
|    n_updates              | 170         |
|    policy_gradient_loss   | -0.0254     |
|    std                    | 0.935       |
|    value_loss             | 0.0264      |
-------------------------------------------
-----------------------------------------
| curriculum/             |             |
|    stage                | 0           |
| rollout/                |             |
|    ep_len_mean          | 646         |
|    ep_rew_mean          | 706         |
| time/                   |             |
|    fps                  | 191         |
|    iterations           | 19          |
|    time_elapsed         | 304         |
|    total_timesteps      | 58368       |
| train/                  |             |
|    approx_kl            | 0.031417422 |
|    clip_fraction        | 0.238       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.7        |
|    explained_variance   | 0.742       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0384     |
|    n_updates            | 180         |
|    policy_gradient_loss | -0.0229     |
|    std                  | 0.93        |
|    value_loss           | 0.0258      |
-----------------------------------------
[Step    61440] SR=0.152 | FracGoal=0.210 | Ret=714.86 | Vis=0.48 | Prog=0.039 | CollEvt=39.11 | Stage=0.00
------------------------------------------
| curriculum/               |            |
|    stage                  | 0          |
| research/                 |            |
|    collision_count        | 85.2       |
|    collision_event_count  | 39.1       |
|    curriculum_stage       | 0          |
|    episode_length         | 644        |
|    episode_return         | 715        |
|    fraction_at_goal       | 0.21       |
|    reward_collision       | -0.014     |
|    reward_progress        | 0.0394     |
|    reward_zero_visibility | -0.072     |
|    stray_count            | 0.13       |
|    success_rate           | 0.152      |
|    visibility_ratio       | 0.484      |
| rollout/                  |            |
|    ep_len_mean            | 644        |
|    ep_rew_mean            | 715        |
| time/                     |            |
|    fps                    | 192        |
|    iterations             | 20         |
|    time_elapsed           | 318        |
|    total_timesteps        | 61440      |
| train/                    |            |
|    approx_kl              | 0.03533294 |
|    clip_fraction          | 0.281      |
|    clip_range             | 0.2        |
|    entropy_loss           | -2.69      |
|    explained_variance     | 0.802      |
|    learning_rate          | 0.0003     |
|    loss                   | -0.046     |
|    n_updates              | 190        |
|    policy_gradient_loss   | -0.0228    |
|    std                    | 0.926      |
|    value_loss             | 0.0315     |
------------------------------------------
-----------------------------------------
| curriculum/             |             |
|    stage                | 0           |
| rollout/                |             |
|    ep_len_mean          | 641         |
|    ep_rew_mean          | 715         |
| time/                   |             |
|    fps                  | 188         |
|    iterations           | 21          |
|    time_elapsed         | 342         |
|    total_timesteps      | 64512       |
| train/                  |             |
|    approx_kl            | 0.035940804 |
|    clip_fraction        | 0.249       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.68       |
|    explained_variance   | 0.758       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0492     |
|    n_updates            | 200         |
|    policy_gradient_loss | -0.0253     |
|    std                  | 0.92        |
|    value_loss           | 0.0279      |
-----------------------------------------
[Step    67584] SR=0.152 | FracGoal=0.220 | Ret=725.45 | Vis=0.49 | Prog=0.040 | CollEvt=38.55 | Stage=0.00
------------------------------------------
| curriculum/               |            |
|    stage                  | 0          |
| research/                 |            |
|    collision_count        | 83.6       |
|    collision_event_count  | 38.5       |
|    curriculum_stage       | 0          |
|    episode_length         | 644        |
|    episode_return         | 725        |
|    fraction_at_goal       | 0.22       |
|    reward_collision       | -0.0137    |
|    reward_progress        | 0.0396     |
|    reward_zero_visibility | -0.0683    |
|    stray_count            | 0.121      |
|    success_rate           | 0.152      |
|    visibility_ratio       | 0.494      |
| rollout/                  |            |
|    ep_len_mean            | 644        |
|    ep_rew_mean            | 725        |
| time/                     |            |
|    fps                    | 191        |
|    iterations             | 22         |
|    time_elapsed           | 352        |
|    total_timesteps        | 67584      |
| train/                    |            |
|    approx_kl              | 0.02968898 |
|    clip_fraction          | 0.235      |
|    clip_range             | 0.2        |
|    entropy_loss           | -2.67      |
|    explained_variance     | 0.674      |
|    learning_rate          | 0.0003     |
|    loss                   | 0.015      |
|    n_updates              | 210        |
|    policy_gradient_loss   | -0.0199    |
|    std                    | 0.919      |
|    value_loss             | 0.0478     |
------------------------------------------
-----------------------------------------
| curriculum/             |             |
|    stage                | 0           |
| rollout/                |             |
|    ep_len_mean          | 635         |
|    ep_rew_mean          | 739         |
| time/                   |             |
|    fps                  | 190         |
|    iterations           | 23          |
|    time_elapsed         | 371         |
|    total_timesteps      | 70656       |
| train/                  |             |
|    approx_kl            | 0.028736938 |
|    clip_fraction        | 0.26        |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.66       |
|    explained_variance   | 0.873       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0446     |
|    n_updates            | 220         |
|    policy_gradient_loss | -0.0256     |
|    std                  | 0.913       |
|    value_loss           | 0.0261      |
-----------------------------------------
[Step    73728] SR=0.210 | FracGoal=0.301 | Ret=746.30 | Vis=0.52 | Prog=0.048 | CollEvt=36.39 | Stage=0.00
-----------------------------------------
| curriculum/               |           |
|    stage                  | 0         |
| research/                 |           |
|    collision_count        | 79.2      |
|    collision_event_count  | 36.4      |
|    curriculum_stage       | 0         |
|    episode_length         | 620       |
|    episode_return         | 746       |
|    fraction_at_goal       | 0.301     |
|    reward_collision       | -0.0131   |
|    reward_progress        | 0.0476    |
|    reward_zero_visibility | -0.0571   |
|    stray_count            | 0.12      |
|    success_rate           | 0.21      |
|    visibility_ratio       | 0.525     |
| rollout/                  |           |
|    ep_len_mean            | 620       |
|    ep_rew_mean            | 746       |
| time/                     |           |
|    fps                    | 188       |
|    iterations             | 24        |
|    time_elapsed           | 392       |
|    total_timesteps        | 73728     |
| train/                    |           |
|    approx_kl              | 0.0345987 |
|    clip_fraction          | 0.26      |
|    clip_range             | 0.2       |
|    entropy_loss           | -2.65     |
|    explained_variance     | 0.782     |
|    learning_rate          | 0.0003    |
|    loss                   | -0.0441   |
|    n_updates              | 230       |
|    policy_gradient_loss   | -0.0234   |
|    std                    | 0.907     |
|    value_loss             | 0.0467    |
-----------------------------------------
[validation @ 75,024] SR=0.167 | FracGoal=0.263 | MeanDist=4.98 | best=0.263
-----------------------------------------
| curriculum/             |             |
|    stage                | 0           |
| rollout/                |             |
|    ep_len_mean          | 607         |
|    ep_rew_mean          | 741         |
| time/                   |             |
|    fps                  | 179         |
|    iterations           | 25          |
|    time_elapsed         | 427         |
|    total_timesteps      | 76800       |
| train/                  |             |
|    approx_kl            | 0.028178185 |
|    clip_fraction        | 0.212       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.64       |
|    explained_variance   | 0.71        |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0268     |
|    n_updates            | 240         |
|    policy_gradient_loss | -0.0206     |
|    std                  | 0.906       |
|    value_loss           | 0.0629      |
| validation/             |             |
|    episode_length       | 606         |
|    fraction_at_goal     | 0.263       |
|    mean_dist_to_goal    | 4.98        |
|    success_rate         | 0.167       |
-----------------------------------------
[Step    79872] SR=0.250 | FracGoal=0.338 | Ret=748.49 | Vis=0.55 | Prog=0.052 | CollEvt=33.57 | Stage=0.00
-------------------------------------------
| curriculum/               |             |
|    stage                  | 0           |
| research/                 |             |
|    collision_count        | 74.8        |
|    collision_event_count  | 33.6        |
|    curriculum_stage       | 0           |
|    episode_length         | 604         |
|    episode_return         | 748         |
|    fraction_at_goal       | 0.338       |
|    reward_collision       | -0.0126     |
|    reward_progress        | 0.0521      |
|    reward_zero_visibility | -0.0501     |
|    stray_count            | 0.12        |
|    success_rate           | 0.25        |
|    visibility_ratio       | 0.553       |
| rollout/                  |             |
|    ep_len_mean            | 604         |
|    ep_rew_mean            | 748         |
| time/                     |             |
|    fps                    | 179         |
|    iterations             | 26          |
|    time_elapsed           | 444         |
|    total_timesteps        | 79872       |
| train/                    |             |
|    approx_kl              | 0.029510029 |
|    clip_fraction          | 0.235       |
|    clip_range             | 0.2         |
|    entropy_loss           | -2.63       |
|    explained_variance     | 0.592       |
|    learning_rate          | 0.0003      |
|    loss                   | -0.0283     |
|    n_updates              | 250         |
|    policy_gradient_loss   | -0.0252     |
|    std                    | 0.898       |
|    value_loss             | 0.0531      |
-------------------------------------------
-----------------------------------------
| curriculum/             |             |
|    stage                | 0           |
| rollout/                |             |
|    ep_len_mean          | 599         |
|    ep_rew_mean          | 748         |
| time/                   |             |
|    fps                  | 178         |
|    iterations           | 27          |
|    time_elapsed         | 464         |
|    total_timesteps      | 82944       |
| train/                  |             |
|    approx_kl            | 0.031995136 |
|    clip_fraction        | 0.247       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.62       |
|    explained_variance   | 0.826       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0537     |
|    n_updates            | 260         |
|    policy_gradient_loss | -0.0325     |
|    std                  | 0.893       |
|    value_loss           | 0.0424      |
-----------------------------------------
Adaptive curriculum advanced to stage 0.33 at timestep 83,820
[Step    86016] SR=0.280 | FracGoal=0.388 | Ret=745.06 | Vis=0.60 | Prog=0.060 | CollEvt=31.59 | Stage=0.23
------------------------------------------
| curriculum/               |            |
|    stage                  | 0.33       |
| research/                 |            |
|    collision_count        | 74.2       |
|    collision_event_count  | 31.6       |
|    curriculum_stage       | 0.231      |
|    episode_length         | 588        |
|    episode_return         | 745        |
|    fraction_at_goal       | 0.388      |
|    reward_collision       | -0.0124    |
|    reward_progress        | 0.0605     |
|    reward_zero_visibility | -0.0369    |
|    stray_count            | 0.12       |
|    success_rate           | 0.28       |
|    visibility_ratio       | 0.602      |
| rollout/                  |            |
|    ep_len_mean            | 588        |
|    ep_rew_mean            | 745        |
| time/                     |            |
|    fps                    | 177        |
|    iterations             | 28         |
|    time_elapsed           | 483        |
|    total_timesteps        | 86016      |
| train/                    |            |
|    approx_kl              | 0.03999148 |
|    clip_fraction          | 0.279      |
|    clip_range             | 0.2        |
|    entropy_loss           | -2.61      |
|    explained_variance     | 0.81       |
|    learning_rate          | 0.0003     |
|    loss                   | -0.0602    |
|    n_updates              | 270        |
|    policy_gradient_loss   | -0.0266    |
|    std                    | 0.889      |
|    value_loss             | 0.0479     |
------------------------------------------
-----------------------------------------
| curriculum/             |             |
|    stage                | 0.33        |
| rollout/                |             |
|    ep_len_mean          | 590         |
|    ep_rew_mean          | 750         |
| time/                   |             |
|    fps                  | 176         |
|    iterations           | 29          |
|    time_elapsed         | 504         |
|    total_timesteps      | 89088       |
| train/                  |             |
|    approx_kl            | 0.048807118 |
|    clip_fraction        | 0.258       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.6        |
|    explained_variance   | 0.762       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0108     |
|    n_updates            | 280         |
|    policy_gradient_loss | -0.0254     |
|    std                  | 0.885       |
|    value_loss           | 0.0391      |
-----------------------------------------
[Step    92160] SR=0.280 | FracGoal=0.392 | Ret=752.52 | Vis=0.62 | Prog=0.060 | CollEvt=30.61 | Stage=0.33
------------------------------------------
| curriculum/               |            |
|    stage                  | 0.33       |
| research/                 |            |
|    collision_count        | 72.5       |
|    collision_event_count  | 30.6       |
|    curriculum_stage       | 0.33       |
|    episode_length         | 590        |
|    episode_return         | 753        |
|    fraction_at_goal       | 0.392      |
|    reward_collision       | -0.0121    |
|    reward_progress        | 0.06       |
|    reward_zero_visibility | -0.0338    |
|    stray_count            | 0.1        |
|    success_rate           | 0.28       |
|    visibility_ratio       | 0.616      |
| rollout/                  |            |
|    ep_len_mean            | 590        |
|    ep_rew_mean            | 753        |
